question,answer,series,brand,category
YG-1 D2201은 어디에 쓰는 거야?,"YG-1 D2201은(는) 드릴링  강, 드릴링  주강 합금 및 un합금, 드릴링  회주철, 드릴링  가단주철, 드릴링  흑연 등에 사용됩니다.",D2201,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2201 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS (REGULAR)이며, ISO P(일반강/합금강) 소재에 적합합니다.",D2201,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2201 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS (REGULAR)이며, ISO M(스테인리스강) 소재에 적합합니다.",D2201,YG-1,selection
YG-1 D2203 시리즈가 뭐야?,"YG-1 D2203은(는) 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 코발트8% 고속도강입니다.",D2203,YG-1,product_overview
YG-1 D2203은 어떤 소재에 쓸 수 있어?,"YG-1 D2203은(는) 강, Cast 강, 합금ed 회주철, N-합금 회주철, 가단주철, 흑연, 비합금강, 저합금강 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",D2203,YG-1,material_target
YG-1 D2203의 코팅이랑 재질은?,YG-1 D2203의 공구 재질은 코발트8% 고속도강입니다.,D2203,YG-1,coating_material
YG-1 D2203의 특징이 뭐야?,YG-1 D2203의 주요 특징: Surface treatment: 스팀 호모 처리 (흑색 산화 처리 Fh). Cobalt 8% 고속 강. Higher speed 및 feed than 고속도강(HSS). Lger service life than 고속도강(HSS).,D2203,YG-1,feature
YG-1 D2203의 사양이 어떻게 돼?,YG-1 D2203 사양: 직경 범위 D16.0~D22.0.,D2203,YG-1,tool_shape
YG-1 D2203은 어디에 쓰는 거야?,"YG-1 D2203은(는) 드릴링  강, 드릴링  주강, 드릴링  합금 및 n-합금 회주철, 드릴링  가단주철 등에 사용됩니다.",D2203,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2203 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D2203,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2203 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D2203,YG-1,selection
YG-1 D2202 시리즈가 뭐야?,"YG-1 D2202은(는) 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 코발트8% 고속도강입니다.",D2202,YG-1,product_overview
YG-1 D2202은 어떤 소재에 쓸 수 있어?,"YG-1 D2202은(는) 강, Cast 강, 합금ed 회주철, N-합금 회주철, 가단주철, 흑연, 비합금강, 저합금강 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",D2202,YG-1,material_target
YG-1 D2202의 코팅이랑 재질은?,YG-1 D2202의 공구 재질은 코발트8% 고속도강입니다.,D2202,YG-1,coating_material
YG-1 D2202의 특징이 뭐야?,YG-1 D2202의 주요 특징: Surface treatment: 스팀 호모 처리 (흑색 산화 처리 Fh). Cobalt 8% 고속 강. Higher speed 및 feed than 고속도강(HSS). Lger service life than 고속도강(HSS).,D2202,YG-1,feature
YG-1 D2202의 사양이 어떻게 돼?,YG-1 D2202 사양: 직경 범위 D18.0~D30.0.,D2202,YG-1,tool_shape
YG-1 D2202은 어디에 쓰는 거야?,"YG-1 D2202은(는) 드릴링  강, 드릴링  주강, 드릴링  합금 및 n-합금 회주철, 드릴링  가단주철 등에 사용됩니다.",D2202,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2202 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D2202,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2202 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D2202,YG-1,selection
YG-1 D2204 시리즈가 뭐야?,"YG-1 D2204은(는) 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 코발트8% 고속도강입니다.",D2204,YG-1,product_overview
YG-1 D2204은 어떤 소재에 쓸 수 있어?,"YG-1 D2204은(는) 강, Cast 강, 합금ed 회주철, N-합금 회주철, 가단주철, 흑연, 비합금강, 저합금강 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",D2204,YG-1,material_target
YG-1 D2204의 코팅이랑 재질은?,YG-1 D2204의 공구 재질은 코발트8% 고속도강입니다.,D2204,YG-1,coating_material
YG-1 D2204의 특징이 뭐야?,YG-1 D2204의 주요 특징: Surface treatment: 스팀 호모 처리 (흑색 산화 처리 Fh). Cobalt 8% 고속 강. Higher speed 및 feed than 고속도강(HSS). Lger service life than 고속도강(HSS).,D2204,YG-1,feature
YG-1 D2204의 사양이 어떻게 돼?,YG-1 D2204 사양: 직경 범위 D20.0.,D2204,YG-1,tool_shape
YG-1 D2204은 어디에 쓰는 거야?,"YG-1 D2204은(는) 드릴링  강, 드릴링  주강, 드릴링  합금 및 n-합금 회주철, 드릴링  가단주철 등에 사용됩니다.",D2204,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2204 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D2204,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2204 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D2204,YG-1,selection
YG-1 D2208 시리즈가 뭐야?,"YG-1 D2208은(는) 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 코발트8% 고속도강입니다.",D2208,YG-1,product_overview
YG-1 D2208은 어떤 소재에 쓸 수 있어?,"YG-1 D2208은(는) 강, Cast 강, 합금ed 회주철, N-합금 회주철, 가단주철, 흑연, 비합금강, 저합금강 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",D2208,YG-1,material_target
YG-1 D2208의 코팅이랑 재질은?,YG-1 D2208의 공구 재질은 코발트8% 고속도강입니다.,D2208,YG-1,coating_material
YG-1 D2208의 특징이 뭐야?,YG-1 D2208의 주요 특징: Surface treatment: 스팀 호모 처리 (흑색 산화 처리 Fh). Cobalt 8% 고속 강. Higher speed 및 feed than 고속도강(HSS). Lger service life than 고속도강(HSS).,D2208,YG-1,feature
YG-1 D2208의 사양이 어떻게 돼?,YG-1 D2208 사양: 직경 범위 D20.0~D30.0.,D2208,YG-1,tool_shape
YG-1 D2208은 어디에 쓰는 거야?,"YG-1 D2208은(는) 드릴링  강, 드릴링  주강, 드릴링  합금 및 n-합금 회주철, 드릴링  가단주철 등에 사용됩니다.",D2208,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2208 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D2208,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D2208 시리즈를 추천합니다. 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D2208,YG-1,selection
YG-1 DN221 시리즈가 뭐야?,"YG-1 DN221은(는) 코발트 고속도강(고속도강(HSS)-E), MORSE TAPER SHANK TWIST DRILLS - SHORT / 코발트 고속도강(고속도강(HSS)-E), 莫氏锥柄麻花钻 - 短, 드릴, (모스테이퍼 Shank Twt 드릴), 재질은 코발트 고속도강(고속도강(HSS)-E)입니다.",DN221,YG-1,product_overview
YG-1 DN221은 어떤 소재에 쓸 수 있어?,"YG-1 DN221은(는) Carb 강, Staless 강, 알루미늄, 비합금강, 저합금강, 고합금강, 공구강, 회주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",DN221,YG-1,material_target
YG-1 DN221의 코팅이랑 재질은?,YG-1 DN221의 공구 재질은 코발트 고속도강(고속도강(HSS)-E)입니다.,DN221,YG-1,coating_material
YG-1 DN221의 특징이 뭐야?,YG-1 DN221의 주요 특징: 쇼트 length. Designed  고속 드릴링. 코발트 고속도강(고속도강(HSS)-E) (고속도강 - Cobalt). Tolerance h8. Grade 1~3.,DN221,YG-1,feature
YG-1 DN221의 사양이 어떻게 돼?,"YG-1 DN221 사양: 직경 범위 D13.0~D32.0, 헬릭스각 30°.",DN221,YG-1,tool_shape
YG-1 DN221은 어디에 쓰는 거야?,"YG-1 DN221은(는) High speed 드릴링  a wide range  materials, 추천 절삭조건  드릴링 등에 사용됩니다.",DN221,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 DN221 시리즈를 추천합니다. 코발트 고속도강(고속도강(HSS)-E), MORSE TAPER SHANK TWIST DRILLS - SHORT / 코발트 고속도강(고속도강(HSS)-E), 莫氏锥柄麻花钻 - 短이며, ISO P(일반강/합금강) 소재에 적합합니다.",DN221,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 DN221 시리즈를 추천합니다. 코발트 고속도강(고속도강(HSS)-E), MORSE TAPER SHANK TWIST DRILLS - SHORT / 코발트 고속도강(고속도강(HSS)-E), 莫氏锥柄麻花钻 - 短이며, ISO M(스테인리스강) 소재에 적합합니다.",DN221,YG-1,selection
YG-1 D1203 시리즈가 뭐야?,"YG-1 D1203은(는) 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 고속도강(HSS) / 코발트8% 고속도강입니다.",D1203,YG-1,product_overview
YG-1 D1203은 어떤 소재에 쓸 수 있어?,"YG-1 D1203은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄)에 해당합니다.",D1203,YG-1,material_target
YG-1 D1203의 코팅이랑 재질은?,YG-1 D1203의 공구 재질은 고속도강(HSS) / 코발트8% 고속도강입니다.,D1203,YG-1,coating_material
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D1203 시리즈를 추천합니다. 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D1203,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D1203 시리즈를 추천합니다. 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D1203,YG-1,selection
YG-1 D1202 시리즈가 뭐야?,"YG-1 D1202은(는) 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 고속도강(HSS) / 코발트8% 고속도강입니다.",D1202,YG-1,product_overview
YG-1 D1202은 어떤 소재에 쓸 수 있어?,"YG-1 D1202은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄)에 해당합니다.",D1202,YG-1,material_target
YG-1 D1202의 코팅이랑 재질은?,YG-1 D1202의 공구 재질은 고속도강(HSS) / 코발트8% 고속도강입니다.,D1202,YG-1,coating_material
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D1202 시리즈를 추천합니다. 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D1202,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D1202 시리즈를 추천합니다. 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D1202,YG-1,selection
YG-1 D1207 시리즈가 뭐야?,"YG-1 D1207은(는) 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS, 드릴, (모스테이퍼 Shank), 재질은 고속도강(HSS) / 코발트8% 고속도강입니다.",D1207,YG-1,product_overview
YG-1 D1207은 어떤 소재에 쓸 수 있어?,"YG-1 D1207은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄)에 해당합니다.",D1207,YG-1,material_target
YG-1 D1207의 코팅이랑 재질은?,YG-1 D1207의 공구 재질은 고속도강(HSS) / 코발트8% 고속도강입니다.,D1207,YG-1,coating_material
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 D1207 시리즈를 추천합니다. 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO P(일반강/합금강) 소재에 적합합니다.",D1207,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 D1207 시리즈를 추천합니다. 고속도강(HSS) & 코발트8% 고속도강, MORSE TAPER SHANK DRILLS이며, ISO M(스테인리스강) 소재에 적합합니다.",D1207,YG-1,selection
YG-1 NC-SPOTTING DRILLS 시리즈가 뭐야?,"YG-1 NC-SPOTTING DRILLS은(는) 코발트8% 고속도강, NC-SPOTTING DRILLS 90°/120°, 드릴, (Spottg 드릴), 재질은 코발트8% 고속도강, 브라이트 피니시(무처리) 코팅입니다.",NC-SPOTTING DRILLS,YG-1,product_overview
YG-1 NC-SPOTTING DRILLS은 어떤 소재에 쓸 수 있어?,"YG-1 NC-SPOTTING DRILLS은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",NC-SPOTTING DRILLS,YG-1,material_target
YG-1 NC-SPOTTING DRILLS의 코팅이랑 재질은?,"YG-1 NC-SPOTTING DRILLS의 공구 재질은 코발트8% 고속도강, 코팅은 브라이트 피니시(무처리)입니다.",NC-SPOTTING DRILLS,YG-1,coating_material
YG-1 NC-SPOTTING DRILLS의 특징이 뭐야?,YG-1 NC-SPOTTING DRILLS의 주요 특징: Surface treatment: 브라이트 피니시(무처리). Available  90° 및 120° 선단각s. Large diameter permits 챔퍼g work after centerg ctuously. For Centerg 및 챔퍼g  Holes.,NC-SPOTTING DRILLS,YG-1,feature
YG-1 NC-SPOTTING DRILLS의 사양이 어떻게 돼?,YG-1 NC-SPOTTING DRILLS 사양: 직경 범위 D3.0~D20.0.,NC-SPOTTING DRILLS,YG-1,tool_shape
YG-1 NC-SPOTTING DRILLS은 어디에 쓰는 거야?,"YG-1 NC-SPOTTING DRILLS은(는) For more prece centerg work  NC/CNC maches, 챔퍼g work after centerg, Centerg, 챔퍼g  holes 등에 사용됩니다.",NC-SPOTTING DRILLS,YG-1,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"YG-1 NC-SPOTTING DRILLS 시리즈를 추천합니다. 코발트8% 고속도강, NC-SPOTTING DRILLS 90°/120°이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 브라이트 피니시(무처리).",NC-SPOTTING DRILLS,YG-1,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"YG-1 NC-SPOTTING DRILLS 시리즈를 추천합니다. 코발트8% 고속도강, NC-SPOTTING DRILLS 90°/120°이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 브라이트 피니시(무처리).",NC-SPOTTING DRILLS,YG-1,selection
NC-SPOTTING DRILLS D2320 시리즈가 뭐야?,"NC-SPOTTING DRILLS D2320은(는) NC-SPOTTING DRILLS D2320 SERIES / 코발트8% 고속도강, NC-SPOTTING DRILLS 142°, 드릴, (Spottg 드릴), 재질은 코발트8% 고속도강, 브라이트 피니시(무처리) 코팅입니다.",D2320,NC-SPOTTING DRILLS,product_overview
NC-SPOTTING DRILLS D2320은 어떤 소재에 쓸 수 있어?,"NC-SPOTTING DRILLS D2320은(는) 비합금강, 저합금강, 고합금강, 공구강, Staless 강, 회주철, 구상흑연주철, 가단주철 등의 소재 가공에 적합합니다. ISO 그룹 P(일반강/합금강), M(스테인리스강), K(주철), N(비철금속(알루미늄 등)), S(내열합금/티타늄), H(고경도강)에 해당합니다.",D2320,NC-SPOTTING DRILLS,material_target
NC-SPOTTING DRILLS D2320의 코팅이랑 재질은?,"NC-SPOTTING DRILLS D2320의 공구 재질은 코발트8% 고속도강, 코팅은 브라이트 피니시(무처리)입니다.",D2320,NC-SPOTTING DRILLS,coating_material
NC-SPOTTING DRILLS D2320의 특징이 뭐야?,NC-SPOTTING DRILLS D2320의 주요 특징: 정밀한 중심 작업용. 대구경으로 중심가공 후 연속적인 챔퍼 가공 가능. 브라이트 피니시(무처리) 표면처리. NC/CNC maches용 정밀 센터링 작업. 큰 직경으로 센터링 후 연속적인 챔퍼링 작업 가능.,D2320,NC-SPOTTING DRILLS,feature
NC-SPOTTING DRILLS D2320의 사양이 어떻게 돼?,NC-SPOTTING DRILLS D2320 사양: 직경 범위 D3.0~D20.0.,D2320,NC-SPOTTING DRILLS,tool_shape
NC-SPOTTING DRILLS D2320은 어디에 쓰는 거야?,"NC-SPOTTING DRILLS D2320은(는) NC/CNC 기계에서 더 정밀한 센터링 작업, 중심孔 가공 후 연속적인 챔퍼링 작업, For more prece centerg work  NC/CNC Maches, The large diameter   ol permits 챔퍼g work after centerg ctuously 등에 사용됩니다.",D2320,NC-SPOTTING DRILLS,application
일반강/합금강 가공할 때 쓸만한 드릴 있어?,"NC-SPOTTING DRILLS D2320 시리즈를 추천합니다. NC-SPOTTING DRILLS D2320 SERIES / 코발트8% 고속도강, NC-SPOTTING DRILLS 142°이며, ISO P(일반강/합금강) 소재에 적합합니다. 코팅은 브라이트 피니시(무처리).",D2320,NC-SPOTTING DRILLS,selection
스테인리스강 가공할 때 쓸만한 드릴 있어?,"NC-SPOTTING DRILLS D2320 시리즈를 추천합니다. NC-SPOTTING DRILLS D2320 SERIES / 코발트8% 고속도강, NC-SPOTTING DRILLS 142°이며, ISO M(스테인리스강) 소재에 적합합니다. 코팅은 브라이트 피니시(무처리).",D2320,NC-SPOTTING DRILLS,selection
